anio,prov_id,grupo_edad,sexo,proy_pob,pob_est_2010,pob_est_2022
2012,2,70-79 años,masculino,76001,75651,94649
2012,2,80+ años,femenino,101519,103481,100610
2012,2,80+ años,masculino,43529,43706,47994
2012,6,20-39 años,femenino,2448483,2386526,2616669
2012,6,20-39 años,masculino,2439664,2355157,2508060
2012,6,40-49 años,femenino,955891,923540,1237642
2012,6,40-49 años,masculino,917086,878829,1150653
2012,6,50-59 años,femenino,829632,809178,953510
2012,6,50-59 años,masculino,767281,746141,867242
2012,6,60-69 años,femenino,666835,634985,774148
2012,6,60-69 años,masculino,572814,546377,660434
2012,6,70-79 años,femenino,445833,433495,554740
2012,6,70-79 años,masculino,319593,309294,409703
2012,6,80+ años,femenino,285697,273440,315700
2012,6,80+ años,masculino,137494,131016,164197
2012,10,20-39 años,femenino,58114,55342,69568
2012,10,20-39 años,masculino,58785,55022,67484
2012,10,40-49 años,femenino,20804,19393,29756
2012,10,40-49 años,masculino,20801,19217,28320
2012,10,50-59 años,femenino,17194,16431,21346
2012,10,50-59 años,masculino,17215,16388,20057
2012,10,60-69 años,femenino,12553,11449,16782
2012,10,60-69 años,masculino,11897,10681,15424
2012,10,70-79 años,femenino,7664,7217,10466
2012,10,70-79 años,masculino,6033,5499,8744
2012,10,80+ años,femenino,4731,4286,5677
2012,10,80+ años,masculino,2562,2316,3212
2012,14,20-39 años,femenino,530942,507593,590657
2012,14,20-39 años,masculino,528979,498838,566330
2012,14,40-49 años,femenino,199239,191413,267414
2012,14,40-49 años,masculino,189981,181180,251147
2012,14,50-59 años,femenino,177179,170765,203970
2012,14,50-59 años,masculino,163526,156517,187612
2012,14,60-69 años,femenino,149060,141195,171581
2012,14,60-69 años,masculino,126643,119457,146956
2012,14,70-79 años,femenino,100733,96107,125908
2012,14,70-79 años,masculino,72431,68845,92655
2012,14,80+ años,femenino,63230,59593,69646
2012,14,80+ años,masculino,30417,28366,36639
2012,18,20-39 años,femenino,157709,148775,197070
2012,18,20-39 años,masculino,150890,138900,184522
2012,18,40-49 años,femenino,56823,54902,76986
2012,18,40-49 años,masculino,53450,51230,71224
2012,18,50-59 años,femenino,48735,46132,60569
2012,18,50-59 años,masculino,46975,44558,54693
2012,18,60-69 años,femenino,34177,31320,48537
2012,18,60-69 años,masculino,32368,29139,43737
2012,18,70-79 años,femenino,21356,20115,29794
2012,18,70-79 años,masculino,16303,14897,24149
2012,18,80+ años,femenino,11784,10648,15796
2012,18,80+ años,masculino,6560,5930,8626
2012,22,20-39 años,femenino,169493,159894,189918
2012,22,20-39 años,masculino,163178,152280,176432
2012,22,40-49 años,femenino,58227,56286,74048
2012,22,40-49 años,masculino,55311,53574,68146
2012,22,50-59 años,femenino,49077,46586,55057
2012,22,50-59 años,masculino,47902,46076,49618
2012,22,60-69 años,femenino,32252,29566,42846
2012,22,60-69 años,masculino,30432,27792,38355
2012,22,70-79 años,femenino,20095,19108,24145
2012,22,70-79 años,masculino,15374,14645,18957
2012,22,80+ años,femenino,10320,9339,12530
2012,22,80+ años,masculino,5734,5221,6483
2012,26,20-39 años,femenino,85583,81868,92410
2012,26,20-39 años,masculino,87666,84211,90670
2012,26,40-49 años,femenino,31251,29538,44067
2012,26,40-49 años,masculino,31123,29708,42441
2012,26,50-59 años,femenino,25219,23806,30700
2012,26,50-59 años,masculino,24939,23880,28924
2012,26,60-69 años,femenino,17204,15686,23445
2012,26,60-69 años,masculino,16058,14908,21221
2012,26,70-79 años,femenino,10090,9358,14289
2012,26,70-79 años,masculino,7882,7362,11777
2012,26,80+ años,femenino,5529,4955,7728
2012,26,80+ años,masculino,3131,2882,4578
2012,30,20-39 años,femenino,189693,181868,216233
2012,30,20-39 años,masculino,188574,180087,209003
2012,30,40-49 años,femenino,73105,70409,96007
2012,30,40-49 años,masculino,71041,68190,91742
2012,30,50-59 años,femenino,64822,62229,75121
2012,30,50-59 años,masculino,60761,59068,70496
2012,30,60-69 años,femenino,51314,48478,62750
2012,30,60-69 años,masculino,45343,42986,54690
2012,30,70-79 años,femenino,35065,33533,43688
2012,30,70-79 años,masculino,24910,23320,33081
2012,30,80+ años,femenino,21521,20075,24813
2012,30,80+ años,masculino,9548,8892,12079
2012,34,20-39 años,femenino,81261,76229,97802
2012,34,20-39 años,masculino,77486,70895,90646
2012,34,40-49 años,femenino,30040,28654,38400
2012,34,40-49 años,masculino,29072,27768,35712
2012,34,50-59 años,femenino,24948,23495,29696
2012,34,50-59 años,masculino,24704,23061,27870
2012,34,60-69 años,femenino,16431,14822,23312
2012,34,60-69 años,masculino,16035,14406,21399
2012,34,70-79 años,femenino,9723,8864,13426
2012,34,70-79 años,masculino,8732,7985,11486
2012,34,80+ años,femenino,4809,4273,6494
2012,34,80+ años,masculino,3484,3032,4170
2012,38,20-39 años,femenino,109596,105651,129379
2012,38,20-39 años,masculino,106904,101644,123280
2012,38,40-49 años,femenino,38487,36462,58243
2012,38,40-49 años,masculino,35825,33503,54069
2012,38,50-59 años,femenino,31409,30416,41054
2012,38,50-59 años,masculino,28321,27544,36142
2012,38,60-69 años,femenino,22438,20884,32129
2012,38,60-69 años,masculino,19949,18578,27239
2012,38,70-79 años,femenino,12928,12105,20054
2012,38,70-79 años,masculino,10717,10108,15762
2012,38,80+ años,femenino,6373,5695,10245
2012,38,80+ años,masculino,4024,3560,6258
2012,42,20-39 años,femenino,48124,45815,53069
2012,42,20-39 años,masculino,48763,45954,51971
2012,42,40-49 años,femenino,19873,19045,24782
2012,42,40-49 años,masculino,19540,18718,23993
2012,42,50-59 años,femenino,17099,16205,19673
2012,42,50-59 años,masculino,17105,16307,18720
2012,42,60-69 años,femenino,13840,13111,15939
2012,42,60-69 años,masculino,13230,12477,14995
2012,42,70-79 años,femenino,9392,8773,11639
2012,42,70-79 años,masculino,7574,6999,9377
2012,42,80+ años,femenino,5901,5514,6443
2012,42,80+ años,masculino,3200,2871,3711
2012,46,20-39 años,femenino,57410,53370,65283
2012,46,20-39 años,masculino,56804,51953,61749
2012,46,40-49 años,femenino,19178,18037,26896
2012,46,40-49 años,masculino,19033,17795,25141
2012,46,50-59 años,femenino,15514,14518,18883
2012,46,50-59 años,masculino,15621,14637,17710
2012,46,60-69 años,femenino,10754,9652,14231
2012,46,60-69 años,masculino,10402,9320,13311
2012,46,70-79 años,femenino,6392,5966,8638
2012,46,70-79 años,masculino,5082,4606,6915
2012,46,80+ años,femenino,3678,3297,4183
2012,46,80+ años,masculino,2084,1883,2435
2012,50,20-39 años,femenino,277558,266341,307499
2012,50,20-39 años,masculino,276983,261436,296423
2012,50,40-49 años,femenino,101669,96901,137781
2012,50,40-49 años,masculino,95362,89448,128333
2012,50,50-59 años,femenino,90432,88760,105301
2012,50,50-59 años,masculino,82011,79980,93546
2012,50,60-69 años,femenino,75276,70866,90256
2012,50,60-69 años,masculino,64609,60727,76909
2012,50,70-79 años,femenino,47785,45239,66301
2012,50,70-79 años,masculino,36034,33912,50055
2012,50,80+ años,femenino,28534,26408,34214
2012,50,80+ años,masculino,15856,14439,19332
2012,54,20-39 años,femenino,169674,162165,208207
2012,54,20-39 años,masculino,165078,155091,192721
2012,54,40-49 años,femenino,59441,57984,78963
2012,54,40-49 años,masculino,57973,56352,73947
2012,54,50-59 años,femenino,47838,45206,59651
2012,54,50-59 años,masculino,48505,45901,55319
2012,54,60-69 años,femenino,30647,28190,45889
2012,54,60-69 años,masculino,30208,27668,42584
2012,54,70-79 años,femenino,18070,17122,24861
2012,54,70-79 años,masculino,15597,14726,21173
2012,54,80+ años,femenino,8903,7901,11888
2012,54,80+ años,masculino,5875,5338,7702
2012,58,20-39 años,femenino,94831,90479,113916
2012,58,20-39 años,masculino,94608,89346,112890
2012,58,40-49 años,femenino,36417,34094,52513
2012,58,40-49 años,masculino,34762,32379,49774
2012,58,50-59 años,femenino,28350,26119,38246
2012,58,50-59 años,masculino,27264,25478,34944
2012,58,60-69 años,femenino,18392,16248,27930
2012,58,60-69 años,masculino,17437,15578,24845
2012,58,70-79 años,femenino,9778,8759,16297
2012,58,70-79 años,masculino,8037,7152,13406
2012,58,80+ años,femenino,5158,4518,7653
2012,58,80+ años,masculino,2948,2558,4713
2012,62,20-39 años,femenino,102673,98731,116790
2012,62,20-39 años,masculino,102611,97534,112237
2012,62,40-49 años,femenino,40034,38618,54479
2012,62,40-49 años,masculino,38867,37029,51161
2012,62,50-59 años,femenino,33130,31598,40561
2012,62,50-59 años,masculino,32079,30736,37442
2012,62,60-69 años,femenino,23985,22279,31718
2012,62,60-69 años,masculino,22854,21262,28479
2012,62,70-79 años,femenino,13965,13017,20472
2012,62,70-79 años,masculino,11817,10919,16705
2012,62,80+ años,femenino,7939,7276,10724
2012,62,80+ años,masculino,4790,4282,6579
2012,66,20-39 años,femenino,195209,185945,231892
2012,66,20-39 años,masculino,188396,176250,221105
2012,66,40-49 años,femenino,66843,63301,94685
2012,66,40-49 años,masculino,63694,59968,86658
2012,66,50-59 años,femenino,53122,50972,68606
2012,66,50-59 años,masculino,50045,47734,62140
2012,66,60-69 años,femenino,37966,35107,51823
2012,66,60-69 años,masculino,34414,31824,45503
2012,66,70-79 años,femenino,22343,20969,32597
2012,66,70-79 años,masculino,18725,17581,25719
2012,66,80+ años,femenino,11826,10650,16843
2012,66,80+ años,masculino,7388,6587,10223
2012,70,20-39 años,femenino,105932,101152,123782
2012,70,20-39 años,masculino,106868,100247,120794
2012,70,40-49 años,femenino,39235,36950,54214
2012,70,40-49 años,masculino,37159,34288,51224
2012,70,50-59 años,femenino,34144,33234,40369
2012,70,50-59 años,masculino,30571,29374,36295
2012,70,60-69 años,femenino,27450,25711,33525
2012,70,60-69 años,masculino,23520,21884,27935
2012,70,70-79 años,femenino,16218,15054,23780
2012,70,70-79 años,masculino,12124,11129,17704
2012,70,80+ años,femenino,8402,7695,11203
2012,70,80+ años,masculino,4814,4332,6202
2012,74,20-39 años,femenino,68931,64821,84325
2012,74,20-39 años,masculino,68343,63709,81276
2012,74,40-49 años,femenino,25747,24266,38019
2012,74,40-49 años,masculino,25936,24266,35812
2012,74,50-59 años,femenino,21811,20529,28104
2012,74,50-59 años,masculino,21273,19991,26806
2012,74,60-69 años,femenino,16856,15477,21935
2012,74,60-69 años,masculino,15592,14298,20001
2012,74,70-79 años,femenino,10149,9198,14571
2012,74,70-79 años,masculino,8073,7306,11791
2012,74,80+ años,femenino,5825,5220,7210
2012,74,80+ años,masculino,3108,2706,4022
2012,78,20-39 años,femenino,47961,45102,55088
2012,78,20-39 años,masculino,52318,49924,53970
2012,78,40-49 años,femenino,16332,15361,24452
2012,78,40-49 años,masculino,17707,16783,24027
2012,78,50-59 años,femenino,11911,11045,16593
2012,78,50-59 años,masculino,13160,12308,15689
2012,78,60-69 años,femenino,7230,6612,11223
2012,78,60-69 años,masculino,7154,6479,10478
2012,78,70-79 años,femenino,3837,3507,5904
2012,78,70-79 años,masculino,3240,3089,4694
2012,78,80+ años,femenino,1706,1479,2836
2012,78,80+ años,masculino,1101,977,1783
2012,82,20-39 años,femenino,515233,493478,542694
2012,82,20-39 años,masculino,512681,486727,516588
2012,82,40-49 años,femenino,190052,183991,248080
2012,82,40-49 años,masculino,182712,175727,234691
2012,82,50-59 años,femenino,173591,167690,189388
2012,82,50-59 años,masculino,161381,156233,172779
2012,82,60-69 años,femenino,142351,134873,162011
2012,82,60-69 años,masculino,121287,114720,139891
2012,82,70-79 años,femenino,101957,99187,117583
2012,82,70-79 años,masculino,71069,68596,86373
2012,82,80+ años,femenino,69804,66143,68016
2012,82,80+ años,masculino,31915,30066,34882
2012,86,20-39 años,femenino,134669,129191,172285
2012,86,20-39 años,masculino,131258,124318,163848
2012,86,40-49 años,femenino,44493,42326,68767
2012,86,40-49 años,masculino,44945,42598,65744
2012,86,50-59 años,femenino,37284,36474,46317
2012,86,50-59 años,masculino,37540,36800,45336
2012,86,60-69 años,femenino,27304,25699,37115
2012,86,60-69 años,masculino,26616,24740,34899
2012,86,70-79 años,femenino,17412,16733,23080
2012,86,70-79 años,masculino,14127,13364,19512
2012,86,80+ años,femenino,9998,9389,12442
2012,86,80+ años,masculino,5704,5358,6986
2012,90,20-39 años,femenino,239749,226895,277243
2012,90,20-39 años,masculino,235572,218784,264035
2012,90,40-49 años,femenino,79984,76219,118471
2012,90,40-49 años,masculino,75984,71113,110814
2012,90,50-59 años,femenino,73157,71259,83873
2012,90,50-59 años,masculino,67963,66235,76264
2012,90,60-69 años,femenino,52960,48044,73095
2012,90,60-69 años,masculino,48098,42909,63375
2012,90,70-79 años,femenino,31456,30247,45021
2012,90,70-79 años,masculino,23453,21967,35168
2012,90,80+ años,femenino,18287,16585,23457
2012,90,80+ años,masculino,10046,9083,12330
2012,94,20-39 años,femenino,23010,20975,31592
2012,94,20-39 años,masculino,24198,22179,31407
2012,94,40-49 años,femenino,9009,8485,13327
2012,94,40-49 años,masculino,9136,8785,13127
2012,94,50-59 años,femenino,6668,5715,9796
2012,94,50-59 años,masculino,7334,6477,8873
2012,94,60-69 años,femenino,3121,2567,6666
2012,94,60-69 años,masculino,3265,2690,6599
2012,94,70-79 años,femenino,1306,1147,2695
2012,94,70-79 años,masculino,1112,967,2382
2012,94,80+ años,femenino,606,516,1197
2012,94,80+ años,masculino,309,253,711
2013,2,20-39 años,femenino,471467,484168,487711
2013,2,20-39 años,masculino,449035,454946,450632
2013,2,40-49 años,femenino,193684,187595,239774
2013,2,40-49 años,masculino,174137,164907,212440
2013,2,50-59 años,femenino,179975,183815,197626
2013,2,50-59 años,masculino,147560,148342,163778
2013,2,60-69 años,femenino,162666,161947,177234
2013,2,60-69 años,masculino,119715,118583,134881
2013,2,70-79 años,femenino,123707,122818,145588
2013,2,70-79 años,masculino,76815,75651,94649
2013,2,80+ años,femenino,101073,103481,100610
2013,2,80+ años,masculino,43536,43706,47994
2013,6,20-39 años,femenino,2472450,2386526,2616669
2013,6,20-39 años,masculino,2467516,2355157,2508060
2013,6,40-49 años,femenino,973006,923540,1237642
2013,6,40-49 años,masculino,935008,878829,1150653
2013,6,50-59 años,femenino,838831,809178,953510
2013,6,50-59 años,masculino,776431,746141,867242
2013,6,60-69 años,femenino,681622,634985,774148
2013,6,60-69 años,masculino,584922,546377,660434
2013,6,70-79 años,femenino,452370,433495,554740
2013,6,70-79 años,masculino,324992,309294,409703
2013,6,80+ años,femenino,291747,273440,315700
2013,6,80+ años,masculino,140751,131016,164197
2013,10,20-39 años,femenino,58891,55342,69568
2013,10,20-39 años,masculino,59699,55022,67484
2013,10,40-49 años,femenino,21393,19393,29756
2013,10,40-49 años,masculino,21345,19217,28320
2013,10,50-59 años,femenino,17440,16431,21346
2013,10,50-59 años,masculino,17425,16388,20057
2013,10,60-69 años,femenino,12992,11449,16782
2013,10,60-69 años,masculino,12349,10681,15424
2013,10,70-79 años,femenino,7841,7217,10466
2013,10,70-79 años,masculino,6234,5499,8744
2013,10,80+ años,femenino,4901,4286,5677
2013,10,80+ años,masculino,2645,2316,3212
2013,14,20-39 años,femenino,538457,507593,590657
2013,14,20-39 años,masculino,537337,498838,566330
2013,14,40-49 años,femenino,202309,191413,267414
2013,14,40-49 años,masculino,193242,181180,251147
2013,14,50-59 años,femenino,179037,170765,203970
2013,14,50-59 años,masculino,165564,156517,187612
2013,14,60-69 años,femenino,151861,141195,171581
2013,14,60-69 años,masculino,128943,119457,146956
2013,14,70-79 años,femenino,102568,96107,125908
2013,14,70-79 años,masculino,73885,68845,92655
2013,14,80+ años,femenino,64509,59593,69646
2013,14,80+ años,masculino,31092,28366,36639
2013,18,20-39 años,femenino,160649,148775,197070
2013,18,20-39 años,masculino,154213,138900,184522
2013,18,40-49 años,femenino,57420,54902,76986
2013,18,40-49 años,masculino,53819,51230,71224
2013,18,50-59 años,femenino,49565,46132,60569
2013,18,50-59 años,masculino,47477,44558,54693
2013,18,60-69 años,femenino,35313,31320,48537
2013,18,60-69 años,masculino,33477,29139,43737
2013,18,70-79 años,femenino,21816,20115,29794
2013,18,70-79 años,masculino,16804,14897,24149
2013,18,80+ años,femenino,12227,10648,15796
2013,18,80+ años,masculino,6752,5930,8626
2013,22,20-39 años,femenino,173110,159894,189918
2013,22,20-39 años,masculino,167026,152280,176432
2013,22,40-49 años,femenino,59051,56286,74048
2013,22,40-49 años,masculino,55914,53574,68146
2013,22,50-59 años,femenino,50000,46586,55057
2013,22,50-59 años,masculino,48480,46076,49618
2013,22,60-69 años,femenino,33439,29566,42846
2013,22,60-69 años,masculino,31563,27792,38355
2013,22,70-79 años,femenino,20485,19108,24145
2013,22,70-79 años,masculino,15671,14645,18957
2013,22,80+ años,femenino,10725,9339,12530
2013,22,80+ años,masculino,5918,5221,6483
2013,26,20-39 años,femenino,87090,81868,92410
2013,26,20-39 años,masculino,89386,84211,90670
2013,26,40-49 años,femenino,32164,29538,44067
2013,26,40-49 años,masculino,32068,29708,42441
2013,26,50-59 años,femenino,25845,23806,30700
2013,26,50-59 años,masculino,25531,23880,28924
2013,26,60-69 años,femenino,17917,15686,23445
2013,26,60-69 años,masculino,16698,14908,21221
2013,26,70-79 años,femenino,10453,9358,14289
2013,26,70-79 años,masculino,8181,7362,11777
2013,26,80+ años,femenino,5789,4955,7728
2013,26,80+ años,masculino,3249,2882,4578
2013,30,20-39 años,femenino,192269,181868,216233
2013,30,20-39 años,masculino,191400,180087,209003
2013,30,40-49 años,femenino,74200,70409,96007
2013,30,40-49 años,masculino,72242,68190,91742
2013,30,50-59 años,femenino,65666,62229,75121
2013,30,50-59 años,masculino,61378,59068,70496
2013,30,60-69 años,femenino,52422,48478,62750
2013,30,60-69 años,masculino,46318,42986,54690
2013,30,70-79 años,femenino,35680,33533,43688
2013,30,70-79 años,masculino,25621,23320,33081
2013,30,80+ años,femenino,22085,20075,24813
2013,30,80+ años,masculino,9807,8892,12079
2013,34,20-39 años,femenino,82807,76229,97802
2013,34,20-39 años,masculino,79276,70895,90646
2013,34,40-49 años,femenino,30478,28654,38400
2013,34,40-49 años,masculino,29269,27768,35712
2013,34,50-59 años,femenino,25412,23495,29696
2013,34,50-59 años,masculino,25121,23061,27870
2013,34,60-69 años,femenino,17097,14822,23312
2013,34,60-69 años,masculino,16607,14406,21399
2013,34,70-79 años,femenino,10055,8864,13426
2013,34,70-79 años,masculino,8959,7985,11486
2013,34,80+ años,femenino,5024,4273,6494
2013,34,80+ años,masculino,3646,3032,4170
2013,38,20-39 años,femenino,111392,105651,129379
2013,38,20-39 años,masculino,108894,101644,123280
2013,38,40-49 años,femenino,39613,36462,58243
2013,38,40-49 años,masculino,36985,33503,54069
2013,38,50-59 años,femenino,31923,30416,41054
2013,38,50-59 años,masculino,28689,27544,36142
2013,38,60-69 años,femenino,23210,20884,32129
2013,38,60-69 años,masculino,20581,18578,27239
2013,38,70-79 años,femenino,13364,12105,20054
2013,38,70-79 años,masculino,11011,10108,15762
2013,38,80+ años,femenino,6693,5695,10245
2013,38,80+ años,masculino,4229,3560,6258
2013,42,20-39 años,femenino,48745,45815,53069
2013,42,20-39 años,masculino,49430,45954,51971
2013,42,40-49 años,femenino,20131,19045,24782
2013,42,40-49 años,masculino,19749,18718,23993
2013,42,50-59 años,femenino,17373,16205,19673
2013,42,50-59 años,masculino,17304,16307,18720
2013,42,60-69 años,femenino,14073,13111,15939
2013,42,60-69 años,masculino,13471,12477,14995
2013,42,70-79 años,femenino,9612,8773,11639
2013,42,70-79 años,masculino,7774,6999,9377
2013,42,80+ años,femenino,6036,5514,6443
2013,42,80+ años,masculino,3313,2871,3711
2013,46,20-39 años,femenino,58817,53370,65283
2013,46,20-39 años,masculino,58290,51953,61749
2013,46,40-49 años,femenino,19653,18037,26896
2013,46,40-49 años,masculino,19463,17795,25141
2013,46,50-59 años,femenino,15865,14518,18883
2013,46,50-59 años,masculino,15908,14637,17710
2013,46,60-69 años,femenino,11200,9652,14231
2013,46,60-69 años,masculino,10813,9320,13311
2013,46,70-79 años,femenino,6565,5966,8638
2013,46,70-79 años,masculino,5270,4606,6915
2013,46,80+ años,femenino,3825,3297,4183
2013,46,80+ años,masculino,2150,1883,2435
2013,50,20-39 años,femenino,281540,266341,307499
2013,50,20-39 años,masculino,281666,261436,296423
2013,50,40-49 años,femenino,103781,96901,137781
2013,50,40-49 años,masculino,97622,89448,128333
2013,50,50-59 años,femenino,90875,88760,105301
2013,50,50-59 años,masculino,82472,79980,93546
2013,50,60-69 años,femenino,77034,70866,90256
2013,50,60-69 años,masculino,66004,60727,76909
2013,50,70-79 años,femenino,48940,45239,66301
2013,50,70-79 años,masculino,36907,33912,50055
2013,50,80+ años,femenino,29364,26408,34214
2013,50,80+ años,masculino,16331,14439,19332
2013,54,20-39 años,femenino,173402,162165,208207
2013,54,20-39 años,masculino,169004,155091,192721
2013,54,40-49 años,femenino,60388,57984,78963
2013,54,40-49 años,masculino,58660,56352,73947
2013,54,50-59 años,femenino,49119,45206,59651
2013,54,50-59 años,masculino,49552,45901,55319
2013,54,60-69 años,femenino,31919,28190,45889
2013,54,60-69 años,masculino,31404,27668,42584
2013,54,70-79 años,femenino,18574,17122,24861
2013,54,70-79 años,masculino,15985,14726,21173
2013,54,80+ años,femenino,9390,7901,11888
2013,54,80+ años,masculino,6096,5338,7702
2013,58,20-39 años,femenino,95946,90479,113916
2013,58,20-39 años,masculino,95956,89346,112890
2013,58,40-49 años,femenino,37299,34094,52513
2013,58,40-49 años,masculino,35632,32379,49774
2013,58,50-59 años,femenino,29166,26119,38246
2013,58,50-59 años,masculino,27872,25478,34944
2013,58,60-69 años,femenino,19280,16248,27930
2013,58,60-69 años,masculino,18188,15578,24845
2013,58,70-79 años,femenino,10220,8759,16297
2013,58,70-79 años,masculino,8416,7152,13406
2013,58,80+ años,femenino,5424,4518,7653
2013,58,80+ años,masculino,3096,2558,4713
2013,62,20-39 años,femenino,104354,98731,116790
2013,62,20-39 años,masculino,104495,97534,112237
2013,62,40-49 años,femenino,40844,38618,54479
2013,62,40-49 años,masculino,39743,37029,51161
2013,62,50-59 años,femenino,33839,31598,40561
2013,62,50-59 años,masculino,32649,30736,37442
2013,62,60-69 años,femenino,24811,22279,31718
2013,62,60-69 años,masculino,23591,21262,28479
2013,62,70-79 años,femenino,14447,13017,20472
2013,62,70-79 años,masculino,12251,10919,16705
2013,62,80+ años,femenino,8250,7276,10724
2013,62,80+ años,masculino,5005,4282,6579
2013,66,20-39 años,femenino,199171,185945,231892
2013,66,20-39 años,masculino,192705,176250,221105
2013,66,40-49 años,femenino,68616,63301,94685
2013,66,40-49 años,masculino,65223,59968,86658
2013,66,50-59 años,femenino,54109,50972,68606
2013,66,50-59 años,masculino,50921,47734,62140
2013,66,60-69 años,femenino,39277,35107,51823
2013,66,60-69 años,masculino,35492,31824,45503
2013,66,70-79 años,femenino,23019,20969,32597
2013,66,70-79 años,masculino,19212,17581,25719
2013,66,80+ años,femenino,12357,10650,16843
2013,66,80+ años,masculino,7703,6587,10223
2013,70,20-39 años,femenino,107549,101152,123782
2013,70,20-39 años,masculino,108681,100247,120794
2013,70,40-49 años,femenino,40179,36950,54214
2013,70,40-49 años,masculino,38213,34288,51224
2013,70,50-59 años,femenino,34391,33234,40369
2013,70,50-59 años,masculino,30850,29374,36295
2013,70,60-69 años,femenino,28127,25711,33525
2013,70,60-69 años,masculino,24067,21884,27935
2013,70,70-79 años,femenino,16734,15054,23780
2013,70,70-79 años,masculino,12517,11129,17704
2013,70,80+ años,femenino,8674,7695,11203
2013,70,80+ años,masculino,4971,4332,6202
2013,74,20-39 años,femenino,70161,64821,84325
2013,74,20-39 años,masculino,69627,63709,81276
2013,74,40-49 años,femenino,26298,24266,38019
2013,74,40-49 años,masculino,26494,24266,35812
2013,74,50-59 años,femenino,22202,20529,28104
2013,74,50-59 años,masculino,21659,19991,26806
2013,74,60-69 años,femenino,17368,15477,21935
2013,74,60-69 años,masculino,16056,14298,20001
2013,74,70-79 años,femenino,10528,9198,14571
2013,74,70-79 años,masculino,8385,7306,11791
2013,74,80+ años,femenino,6056,5220,7210
2013,74,80+ años,masculino,3253,2706,4022
2013,78,20-39 años,femenino,49435,45102,55088
2013,78,20-39 años,masculino,53777,49924,53970
2013,78,40-49 años,femenino,16957,15361,24452
2013,78,40-49 años,masculino,18403,16783,24027
2013,78,50-59 años,femenino,12367,11045,16593
2013,78,50-59 años,masculino,13654,12308,15689
2013,78,60-69 años,femenino,7572,6612,11223
2013,78,60-69 años,masculino,7544,6479,10478
2013,78,70-79 años,femenino,4008,3507,5904
2013,78,70-79 años,masculino,3341,3089,4694
2013,78,80+ años,femenino,1822,1479,2836
2013,78,80+ años,masculino,1164,977,1783
2013,82,20-39 años,femenino,521568,493478,542694
2013,82,20-39 años,masculino,519501,486727,516588
2013,82,40-49 años,femenino,192383,183991,248080
2013,82,40-49 años,masculino,185145,175727,234691
2013,82,50-59 años,femenino,175103,167690,189388
2013,82,50-59 años,masculino,162581,156233,172779
2013,82,60-69 años,femenino,145007,134873,162011
2013,82,60-69 años,masculino,123644,114720,139891
2013,82,70-79 años,femenino,102824,99187,117583
2013,82,70-79 años,masculino,71894,68596,86373
2013,82,80+ años,femenino,70990,66143,68016
2013,82,80+ años,masculino,32409,30066,34882
2013,86,20-39 años,femenino,137298,129191,172285
2013,86,20-39 años,masculino,133814,124318,163848
2013,86,40-49 años,femenino,45743,42326,68767
2013,86,40-49 años,masculino,45999,42598,65744
2013,86,50-59 años,femenino,37700,36474,46317
2013,86,50-59 años,masculino,37800,36800,45336
2013,86,60-69 años,femenino,28116,25699,37115
2013,86,60-69 años,masculino,27428,24740,34899
2013,86,70-79 años,femenino,17772,16733,23080
2013,86,70-79 años,masculino,14470,13364,19512
2013,86,80+ años,femenino,10276,9389,12442
2013,86,80+ años,masculino,5840,5358,6986
2013,90,20-39 años,femenino,244349,226895,277243
2013,90,20-39 años,masculino,240384,218784,264035
2013,90,40-49 años,femenino,81699,76219,118471
2013,90,40-49 años,masculino,77742,71113,110814
2013,90,50-59 años,femenino,73608,71259,83873
2013,90,50-59 años,masculino,68065,66235,76264
2013,90,60-69 años,femenino,55046,48044,73095
2013,90,60-69 años,masculino,50045,42909,63375
2013,90,70-79 años,femenino,32002,30247,45021
2013,90,70-79 años,masculino,24042,21967,35168
2013,90,80+ años,femenino,18943,16585,23457
2013,90,80+ años,masculino,10336,9083,12330
2013,94,20-39 años,femenino,23722,20975,31592
2013,94,20-39 años,masculino,24989,22179,31407
2013,94,40-49 años,femenino,9209,8485,13327
2013,94,40-49 años,masculino,9295,8785,13127
2013,94,50-59 años,femenino,7039,5715,9796
2013,94,50-59 años,masculino,7676,6477,8873
2013,94,60-69 años,femenino,3368,2567,6666
2013,94,60-69 años,masculino,3545,2690,6599
2013,94,70-79 años,femenino,1378,1147,2695
2013,94,70-79 años,masculino,1181,967,2382
2013,94,80+ años,femenino,642,516,1197
2013,94,80+ años,masculino,333,253,711
2014,2,20-39 años,femenino,468661,484168,487711
2014,2,20-39 años,masculino,447025,454946,450632
2014,2,40-49 años,femenino,197513,187595,239774
2014,2,40-49 años,masculino,178413,164907,212440
2014,2,50-59 años,femenino,179222,183815,197626
2014,2,50-59 años,masculino,147653,148342,163778
2014,2,60-69 años,femenino,163523,161947,177234
2014,2,60-69 años,masculino,120545,118583,134881
2014,2,70-79 años,femenino,125079,122818,145588
2014,2,70-79 años,masculino,77792,75651,94649
2014,2,80+ años,femenino,100663,103481,100610
2014,2,80+ años,masculino,43537,43706,47994
2014,6,20-39 años,femenino,2492523,2386526,2616669
2014,6,20-39 años,masculino,2491702,2355157,2508060
2014,6,40-49 años,femenino,992588,923540,1237642
2014,6,40-49 años,masculino,955376,878829,1150653
2014,6,50-59 años,femenino,847840,809178,953510
2014,6,50-59 años,masculino,785465,746141,867242
